Time,sensPitch,sensRoll,sensYaw,xGyro,yGyro,ZGyro,xAcc,yAcc,zAcc,latitude,longitude,altitude
59466,-3.19,91.56,-9.31,2.38,26.75,-0.25,-0.05,0.04,-0.11,0.00,0.00,1.24
59479,-3.19,91.56,-9.00,2.25,26.81,-0.19,-0.08,0.04,-0.12,0.00,0.00,1.30
59493,-3.19,91.56,-8.75,2.44,27.31,-0.19,-0.08,0.05,-0.11,0.00,0.00,1.34
59504,-3.19,91.56,-8.19,2.38,27.56,-0.31,-0.09,0.03,-0.15,0.00,0.00,1.37
59518,-3.19,91.56,-7.94,2.38,27.62,-0.44,-0.14,0.04,-0.12,0.00,0.00,1.26
59530,-3.19,91.56,-7.69,2.25,27.62,-0.25,-0.15,0.05,-0.15,0.00,0.00,1.26
59541,-3.19,91.56,-7.12,2.44,27.88,-0.31,-0.17,0.03,-0.12,0.00,0.00,1.40
59552,-3.19,91.56,-6.88,2.56,27.88,-0.31,-0.17,0.04,-0.12,0.00,0.00,1.30
59579,-3.19,91.50,-6.31,2.50,28.06,-0.31,-0.22,0.05,-0.14,0.00,0.00,1.76
59591,-3.19,91.50,-6.06,2.56,27.75,-0.31,-0.25,0.04,-0.14,0.00,0.00,1.36
59602,-3.19,91.50,-5.50,2.50,28.00,-0.25,-0.25,0.02,-0.13,0.00,0.00,1.12
59612,-3.19,91.50,-5.25,2.69,27.81,-0.44,-0.26,0.05,-0.13,0.00,0.00,1.14
59625,-3.19,91.50,-5.00,2.56,27.75,-0.44,-0.30,0.04,-0.14,0.00,0.00,1.10
59637,-3.25,91.50,-4.75,2.50,27.62,-0.31,-0.29,0.05,-0.14,0.00,0.00,0.96
59651,-3.25,91.50,-4.50,2.62,27.62,-0.31,-0.33,0.05,-0.13,0.00,0.00,0.98
59661,-3.25,91.50,-4.00,2.56,27.19,-0.31,-0.34,0.06,-0.12,0.00,0.00,0.82
59671,-3.25,91.50,-3.75,2.56,26.88,-0.38,-0.35,0.05,-0.12,0.00,0.00,0.74
59681,-3.31,91.50,-3.50,2.56,26.75,-0.31,-0.34,0.06,-0.13,0.00,0.00,0.78
59691,-3.31,91.50,-3.25,2.50,26.69,-0.25,-0.36,0.06,-0.16,0.00,0.00,0.72
59701,-3.31,91.50,-3.25,2.44,26.25,-0.38,-0.38,0.06,-0.14,0.00,0.00,0.82
59710,-3.31,91.50,-3.00,2.56,26.06,-0.50,-0.39,0.05,-0.11,0.00,0.00,0.80
59735,-3.38,91.50,-2.31,2.38,25.44,-0.38,-0.40,0.06,-0.14,0.00,0.00,0.87
59745,-3.44,91.50,-2.12,2.31,25.00,-0.31,-0.40,0.04,-0.13,0.00,0.00,0.88
59755,-3.44,91.50,-1.88,2.44,24.50,-0.44,-0.41,0.06,-0.11,0.00,0.00,0.88
59765,-3.50,91.50,-1.69,2.38,23.94,-0.38,-0.44,0.04,-0.12,0.00,0.00,0.95
59774,-3.50,91.50,-1.50,2.25,23.62,-0.31,-0.44,0.04,-0.10,0.00,0.00,0.93
59784,-3.50,91.50,-1.31,2.19,23.38,-0.31,-0.44,0.07,-0.08,0.00,0.00,0.89
59793,-3.56,91.50,-1.12,2.19,22.81,-0.31,-0.45,0.06,-0.12,0.00,0.00,0.95
59803,-3.56,91.50,-0.94,2.25,22.56,-0.50,-0.44,0.08,-0.09,0.00,0.00,1.05
59812,-3.62,91.50,-0.75,2.19,22.19,-0.44,-0.46,0.08,-0.08,0.00,0.00,1.30
59821,-3.62,91.50,-0.75,2.12,21.50,-0.38,-0.46,0.06,-0.11,0.00,0.00,1.51
59829,-3.62,91.50,-0.56,1.94,20.81,-0.38,-0.46,0.05,-0.10,0.00,0.00,1.52
59841,-3.69,91.50,-0.38,1.94,20.81,-0.38,-0.48,0.06,-0.12,0.00,0.00,1.47
59850,-3.69,91.56,-0.19,2.00,19.81,-0.44,-0.48,0.08,-0.07,0.00,0.00,1.44
59864,-3.75,91.56,-0.06,2.00,19.81,-0.44,-0.49,0.06,-0.04,0.00,0.00,1.41
59890,-3.88,91.56,0.38,1.75,18.19,-0.38,-0.49,0.06,-0.12,0.00,0.00,1.46
59900,-3.88,91.56,0.50,1.81,17.38,-0.44,-0.48,0.07,-0.09,0.00,0.00,1.47
59909,-3.94,91.56,0.69,1.75,16.88,-0.44,-0.48,0.07,-0.09,0.00,0.00,1.48
59917,-3.94,91.56,0.75,1.69,16.31,-0.31,-0.49,0.07,-0.09,0.00,0.00,1.46
59925,-4.00,91.56,0.88,1.50,15.81,-0.44,-0.51,0.09,-0.07,0.00,0.00,1.48
59934,-4.00,91.56,1.00,1.50,14.94,-0.44,-0.51,0.07,-0.05,0.00,0.00,1.46
59943,-4.06,91.56,1.12,1.38,14.31,-0.38,-0.49,0.07,-0.08,0.00,0.00,1.48
59951,-4.12,91.56,1.19,1.31,13.56,-0.38,-0.51,0.07,-0.07,0.00,0.00,1.50
59963,-4.12,91.56,1.19,1.31,13.56,-0.38,-0.51,0.07,-0.06,0.00,0.00,1.47
59971,-4.12,91.56,1.31,1.31,12.12,-0.25,-0.49,0.09,-0.06,0.00,0.00,1.46
59985,-4.19,91.56,1.38,1.31,12.12,-0.25,-0.50,0.08,-0.05,0.00,0.00,1.45
59993,-4.25,91.56,1.50,1.06,10.94,-0.38,-0.50,0.09,-0.04,0.00,0.00,1.44
60006,-4.31,91.56,1.56,1.00,10.06,-0.31,-0.50,0.06,0.00,0.00,0.00,1.45
60014,-4.31,91.56,1.62,1.00,9.12,-0.38,-0.49,0.08,-0.02,0.00,0.00,1.46
60042,-4.38,91.56,1.69,0.88,7.81,-0.38,-0.48,0.07,-0.04,0.00,0.00,1.45
60052,-4.44,91.56,1.75,0.62,6.19,-0.38,-0.49,0.06,-0.02,0.00,0.00,1.46
60062,-4.44,91.56,1.75,0.62,6.19,-0.38,-0.49,0.06,-0.02,0.00,0.00,1.47
60071,-4.50,91.56,1.75,0.69,5.44,-0.44,-0.46,0.07,0.00,0.00,0.00,1.46
60083,-4.56,91.56,1.81,0.56,4.62,-0.31,-0.48,0.07,-0.06,0.00,0.00,1.44
60092,-4.56,91.56,1.81,0.31,3.12,-0.38,-0.47,0.06,-0.05,0.00,0.00,1.46
60103,-4.62,91.56,1.75,0.31,2.56,-0.31,-0.45,0.05,-0.01,0.00,0.00,1.46
60111,-4.62,91.56,1.75,0.31,2.56,-0.31,-0.45,0.05,-0.01,0.00,0.00,1.44
60121,-4.69,91.56,1.75,0.12,1.62,-0.25,-0.43,0.07,-0.01,0.00,0.00,1.46
60131,-4.69,91.56,1.75,-0.06,0.69,-0.12,-0.45,0.05,-0.02,0.00,0.00,1.45
60143,-4.75,91.56,1.69,-0.06,0.00,-0.19,-0.46,0.07,-0.05,0.00,0.00,1.45
60153,-4.75,91.56,1.62,-0.25,-1.50,-0.19,-0.43,0.06,-0.01,0.00,0.00,1.46
60164,-4.81,91.56,1.62,-0.25,-1.50,-0.19,-0.43,0.06,-0.01,0.00,0.00,1.48
60172,-4.81,91.56,1.56,-0.31,-2.06,-0.31,-0.44,0.09,-0.03,0.00,0.00,1.46
60198,-4.94,91.56,1.38,-0.44,-4.88,-0.12,-0.43,0.07,-0.02,0.00,0.00,1.46
60206,-4.94,91.56,1.25,-0.62,-5.44,-0.25,-0.41,0.07,-0.02,0.00,0.00,1.45
60217,-5.00,91.62,1.19,-0.69,-6.12,-0.12,-0.39,0.07,0.00,0.00,0.00,1.48
60225,-5.00,91.62,1.06,-0.75,-6.75,-0.12,-0.39,0.05,-0.02,0.00,0.00,1.48
60236,-5.06,91.62,1.00,-0.69,-7.75,-0.06,-0.37,0.05,-0.02,0.00,0.00,1.47
60244,-5.06,91.62,0.88,-0.88,-8.50,0.06,-0.37,0.06,-0.01,0.00,0.00,1.47
60255,-5.06,91.62,0.88,-1.06,-9.25,-0.12,-0.35,0.06,-0.01,0.00,0.00,1.49
60263,-5.06,91.62,0.75,-1.06,-9.25,-0.12,-0.36,0.07,0.00,0.00,0.00,1.47
60273,-5.12,91.62,0.62,-1.06,-9.88,-0.12,-0.36,0.07,0.00,0.00,0.00,1.45
60283,-5.12,91.62,0.50,-1.19,-10.50,0.00,-0.32,0.06,-0.02,0.00,0.00,1.45
60293,-5.19,91.62,0.38,-1.12,-11.19,-0.06,-0.31,0.03,-0.02,0.00,0.00,1.47
60303,-5.19,91.62,0.25,-1.19,-12.25,0.12,-0.30,0.05,0.00,0.00,0.00,1.45
60311,-5.19,91.62,0.06,-1.31,-12.75,0.06,-0.30,0.05,0.00,0.00,0.00,1.45
60321,-5.19,91.62,-0.06,-1.56,-13.50,0.12,-0.30,0.05,-0.03,0.00,0.00,1.45
60344,-5.25,91.62,-0.38,-1.56,-15.62,0.19,-0.28,0.03,-0.01,0.00,0.00,1.41
60356,-5.25,91.62,-0.56,-1.62,-16.12,0.12,-0.24,0.03,-0.01,0.00,0.00,1.42
60364,-5.31,91.62,-0.75,-1.81,-16.81,0.25,-0.24,0.03,0.00,0.00,0.00,1.46
60373,-5.31,91.62,-0.88,-1.81,-16.81,0.25,-0.23,0.04,0.01,0.00,0.00,1.52
60383,-5.31,91.62,-1.06,-1.75,-17.56,0.19,-0.21,0.03,-0.01,0.00,0.00,1.51
60393,-5.31,91.62,-1.25,-1.88,-17.94,0.25,-0.20,0.03,-0.02,0.00,0.00,1.43
60404,-5.31,91.62,-1.50,-2.00,-18.44,0.25,-0.19,0.03,-0.03,0.00,0.00,1.03
60416,-5.38,91.62,-1.69,-2.00,-19.19,0.19,-0.19,0.03,-0.03,0.00,0.00,0.97
60425,-5.38,91.62,-1.88,-2.06,-20.12,0.31,-0.16,0.06,-0.04,0.00,0.00,0.97
60440,-5.38,91.62,-2.06,-2.00,-20.62,0.31,-0.15,0.02,-0.02,0.00,0.00,0.90
60451,-5.38,91.62,-2.50,-2.19,-21.44,0.31,-0.13,0.04,-0.04,0.00,0.00,0.89
60460,-5.38,91.69,-2.75,-2.31,-22.00,0.31,-0.13,0.03,0.00,0.00,0.00,0.85
60469,-5.44,91.69,-2.94,-2.25,-22.31,0.31,-0.12,0.06,-0.03,0.00,0.00,0.84
60478,-5.44,91.69,-3.19,-2.25,-22.88,0.38,-0.11,0.03,-0.01,0.00,0.00,0.84
60508,-5.44,91.69,-3.69,-2.25,-23.81,0.25,-0.07,0.03,-0.04,0.00,0.00,0.75
60517,-5.44,91.69,-3.94,-2.56,-24.38,0.38,-0.05,0.03,-0.03,0.00,0.00,0.75
60527,-5.44,91.69,-4.19,-2.56,-24.38,0.38,-0.03,0.03,-0.05,0.00,0.00,0.77
60537,-5.44,91.69,-4.44,-2.56,-25.12,0.38,-0.02,0.03,-0.05,0.00,0.00,0.78
60549,-5.50,91.69,-4.94,-2.62,-25.56,0.44,-0.01,0.02,-0.04,0.00,0.00,0.80
60559,-5.50,91.69,-5.19,-2.50,-25.69,0.44,0.01,0.03,-0.08,0.00,0.00,0.89
60569,-5.50,91.69,-5.44,-2.50,-25.94,0.50,0.00,0.02,-0.04,0.00,0.00,0.93
60580,-5.50,91.69,-5.69,-2.69,-26.31,0.50,0.01,0.01,-0.02,0.00,0.00,1.05
60590,-5.50,91.69,-6.00,-2.44,-26.50,0.50,0.05,0.02,-0.05,0.00,0.00,1.12
60601,-5.50,91.69,-6.25,-2.50,-26.69,0.44,0.05,0.03,-0.04,0.00,0.00,1.12
60613,-5.50,91.69,-6.50,-2.75,-27.12,0.50,0.07,0.03,-0.06,0.00,0.00,1.18
60624,-5.56,91.69,-6.81,-2.69,-27.25,0.44,0.08,0.00,-0.02,0.00,0.00,1.41
60636,-5.56,91.69,-7.06,-2.50,-27.31,0.50,0.11,0.01,-0.04,0.00,0.00,1.80
60648,-5.56,91.69,-7.31,-2.50,-27.38,0.38,0.13,0.00,-0.06,0.00,0.00,1.74
60674,-5.56,91.69,-8.12,-2.75,-27.75,0.31,0.18,0.03,-0.04,0.00,0.00,1.35
60687,-5.56,91.69,-8.44,-2.75,-27.69,0.50,0.19,0.02,-0.04,0.00,0.00,1.26
60701,-5.56,91.69,-8.69,-2.56,-27.75,0.44,0.20,0.00,-0.04,0.00,0.00,1.19
60712,-5.56,91.69,-9.25,-2.50,-27.88,0.38,0.24,0.00,-0.07,0.00,0.00,1.31
60726,-5.56,91.69,-9.50,-2.50,-27.88,0.38,0.23,0.00,-0.04,0.00,0.00,1.43
60739,-5.56,91.69,-9.75,-2.50,-27.75,0.38,0.27,0.03,-0.06,0.00,0.00,1.25
60752,-5.56,91.69,-10.06,-2.31,-27.56,0.12,0.27,0.00,-0.04,0.00,0.00,1.36
60763,-5.56,91.69,-10.56,-2.50,-27.50,0.38,0.29,0.01,-0.05,0.00,0.00,1.39
60775,-5.56,91.69,-10.81,-2.50,-27.31,0.38,0.30,0.00,-0.05,0.00,0.00,1.40
60787,-5.56,91.69,-11.06,-2.50,-27.12,0.44,0.34,0.02,-0.05,0.00,0.00,1.39
60800,-5.56,91.69,-11.31,-2.38,-26.94,0.44,0.36,0.02,-0.04,0.00,0.00,1.43
60811,-5.50,91.69,-11.81,-2.38,-26.50,0.25,0.35,0.00,-0.05,0.00,0.00,1.44
60822,-5.50,91.69,-12.06,-2.31,-26.12,0.38,0.37,0.00,-0.04,0.00,0.00,1.42
60833,-5.50,91.69,-12.31,-2.38,-25.62,0.25,0.37,0.00,-0.06,0.00,0.00,1.58
60860,-5.44,91.69,-12.81,-2.19,-25.25,0.19,0.42,0.02,-0.03,0.00,0.00,1.46
60872,-5.44,91.69,-13.00,-2.25,-24.56,0.12,0.42,0.00,-0.03,0.00,0.00,1.62
60883,-5.44,91.69,-13.44,-2.19,-24.31,0.19,0.41,0.02,-0.03,0.00,0.00,1.52
60897,-5.38,91.69,-13.69,-2.06,-23.88,0.06,0.43,0.02,-0.05,0.00,0.00,1.64
60910,-5.38,91.69,-13.88,-2.00,-23.19,0.06,0.43,0.01,-0.03,0.00,0.00,1.71
60921,-5.38,91.69,-14.06,-1.94,-22.44,-0.12,0.47,0.00,-0.02,0.00,0.00,1.82
60931,-5.31,91.69,-14.44,-1.94,-22.06,0.00,0.46,0.01,-0.03,0.00,0.00,1.84
60943,-5.25,91.69,-14.62,-1.81,-21.81,-0.06,0.47,0.02,-0.03,0.00,0.00,1.83
60952,-5.25,91.69,-14.81,-1.69,-21.06,-0.12,0.49,0.02,-0.04,0.00,0.00,1.89
60962,-5.19,91.69,-14.94,-1.62,-20.62,-0.06,0.47,0.01,-0.01,0.00,0.00,1.92
60971,-5.19,91.69,-15.12,-1.75,-20.06,-0.06,0.47,0.01,-0.01,0.00,0.00,1.98
60981,-5.12,91.69,-15.31,-1.69,-19.44,-0.25,0.48,0.03,-0.03,0.00,0.00,2.00
60990,-5.12,91.69,-15.44,-1.62,-18.88,0.00,0.48,0.01,-0.03,0.00,0.00,2.06
61013,-5.06,91.69,-15.69,-1.50,-17.81,-0.25,0.50,0.01,-0.01,0.00,0.00,2.09
61024,-5.00,91.69,-15.88,-1.50,-17.19,-0.25,0.50,0.02,-0.01,0.00,0.00,2.10
61032,-4.94,91.69,-16.00,-1.38,-16.62,-0.25,0.51,0.01,-0.02,0.00,0.00,2.13
61044,-4.94,91.69,-16.06,-1.31,-15.75,-0.38,0.50,0.02,-0.04,0.00,0.00,2.17
61052,-4.88,91.69,-16.19,-1.44,-15.12,-0.38,0.50,0.02,-0.01,0.00,0.00,2.18
61062,-4.88,91.75,-16.31,-1.25,-14.69,-0.31,0.51,0.01,-0.03,0.00,0.00,2.18
61070,-4.81,91.75,-16.38,-1.12,-14.00,-0.44,0.51,0.03,0.01,0.00,0.00,2.19
61078,-4.81,91.75,-16.38,-1.12,-14.00,-0.44,0.50,0.02,0.00,0.00,0.00,2.19
61088,-4.75,91.75,-16.50,-1.12,-13.12,-0.38,0.50,0.02,0.00,0.00,0.00,2.21
61099,-4.75,91.75,-16.56,-1.12,-12.44,-0.44,0.50,0.01,0.00,0.00,0.00,2.21
61109,-4.69,91.75,-16.62,-1.00,-11.81,-0.38,0.51,0.02,0.00,0.00,0.00,2.21
61117,-4.62,91.75,-16.69,-1.00,-11.00,-0.44,0.51,0.02,0.00,0.00,0.00,2.22
61124,-4.62,91.75,-16.75,-1.00,-10.44,-0.50,0.51,0.03,0.00,0.00,0.00,2.24
61132,-4.56,91.75,-16.81,-0.94,-9.75,-0.50,0.51,0.03,-0.02,0.00,0.00,2.24
61157,-4.50,91.75,-16.88,-0.81,-8.12,-0.56,0.48,0.01,0.00,0.00,0.00,2.24
61165,-4.44,91.75,-16.94,-0.75,-7.31,-0.56,0.49,0.02,-0.01,0.00,0.00,2.25
61172,-4.38,91.75,-16.94,-0.56,-6.69,-0.62,0.48,0.03,0.00,0.00,0.00,2.26
61180,-4.38,91.75,-16.94,-0.56,-6.69,-0.62,0.49,0.02,-0.02,0.00,0.00,2.25
61189,-4.38,91.75,-16.94,-0.44,-5.81,-0.81,0.47,0.02,-0.04,0.00,0.00,2.26
61200,-4.31,91.75,-16.94,-0.50,-5.06,-0.56,0.48,0.02,0.00,0.00,0.00,2.26
61210,-4.25,91.75,-16.94,-0.56,-4.31,-0.69,0.47,0.03,0.00,0.00,0.00,2.26
61218,-4.19,91.75,-16.94,-0.44,-3.56,-0.62,0.47,0.03,0.00,0.00,0.00,2.26
61226,-4.19,91.75,-16.94,-0.38,-2.81,-0.62,0.47,0.03,0.00,0.00,0.00,2.26
61233,-4.12,91.75,-16.88,-0.31,-2.12,-0.75,0.45,0.02,0.00,0.00,0.00,2.26
61241,-4.06,91.75,-16.88,-0.12,-1.25,-0.62,0.45,0.02,-0.02,0.00,0.00,2.26
61250,-4.06,91.75,-16.88,-0.12,-1.25,-0.62,0.45,0.03,-0.01,0.00,0.00,2.25
61260,-4.06,91.75,-16.81,-0.12,-0.56,-0.75,0.44,0.02,0.00,0.00,0.00,2.26
61283,-3.94,91.75,-16.62,0.00,1.88,-0.75,0.43,0.02,-0.01,0.00,0.00,2.25
61291,-3.94,91.75,-16.62,0.06,2.62,-0.88,0.40,0.01,-0.03,0.00,0.00,2.24
61301,-3.88,91.75,-16.56,0.06,2.62,-0.88,0.40,0.02,-0.03,0.00,0.00,2.23
61310,-3.81,91.75,-16.50,0.06,3.19,-0.81,0.42,0.03,0.00,0.00,0.00,2.23
61318,-3.81,91.75,-16.44,0.19,4.00,-0.75,0.42,0.03,0.00,0.00,0.00,2.24
61329,-3.75,91.75,-16.38,0.12,4.81,-0.75,0.40,0.04,-0.04,0.00,0.00,2.23
61338,-3.75,91.75,-16.25,0.19,5.62,-0.81,0.37,0.01,-0.03,0.00,0.00,2.23
61352,-3.69,91.75,-16.19,0.44,6.62,-0.81,0.37,0.03,-0.04,0.00,0.00,2.20
61362,-3.69,91.75,-16.06,0.50,7.88,-0.75,0.35,0.01,-0.02,0.00,0.00,2.21
61372,-3.62,91.75,-15.94,0.50,7.88,-0.75,0.35,0.01,-0.02,0.00,0.00,2.20
61381,-3.62,91.75,-15.81,0.56,8.69,-0.69,0.33,0.01,-0.03,0.00,0.00,2.18
61394,-3.56,91.81,-15.75,0.56,9.25,-0.69,0.32,0.01,-0.03,0.00,0.00,2.17
61403,-3.50,91.81,-15.44,0.62,10.75,-0.69,0.31,0.03,-0.01,0.00,0.00,2.16
61416,-3.50,91.81,-15.44,0.94,11.50,-0.81,0.30,0.01,-0.03,0.00,0.00,2.13
61442,-3.44,91.81,-15.00,0.94,12.75,-0.75,0.28,0.03,-0.03,0.00,0.00,2.05
61455,-3.44,91.81,-14.88,1.06,13.69,-0.75,0.23,0.03,-0.07,0.00,0.00,2.05
61465,-3.38,91.81,-14.56,1.12,14.88,-0.62,0.23,0.01,-0.05,0.00,0.00,1.99
61476,-3.38,91.81,-14.56,1.12,15.69,-0.75,0.24,0.02,0.00,0.00,0.00,1.94
61486,-3.31,91.81,-14.19,1.25,16.50,-0.81,0.22,0.04,-0.05,0.00,0.00,1.94
61497,-3.31,91.81,-14.00,1.31,16.75,-0.69,0.19,0.04,-0.06,0.00,0.00,1.92
61507,-3.31,91.81,-13.81,1.38,17.25,-0.69,0.19,0.04,-0.06,0.00,0.00,1.87
61519,-3.25,91.81,-13.62,1.31,18.00,-0.75,0.18,0.02,-0.05,0.00,0.00,1.81
61529,-3.25,91.81,-13.44,1.31,18.38,-0.62,0.15,0.04,-0.08,0.00,0.00,1.76
61541,-3.25,91.81,-13.25,1.38,19.12,-0.69,0.12,0.04,-0.06,0.00,0.00,1.75
61555,-3.25,91.81,-13.00,1.44,19.56,-0.62,0.13,0.03,-0.09,0.00,0.00,1.61
61570,-3.19,91.75,-12.81,1.69,20.69,-0.69,0.09,0.02,-0.06,0.00,0.00,1.51
61581,-3.19,91.75,-12.38,1.69,21.06,-0.56,0.07,0.01,-0.06,0.00,0.00,1.58
61594,-3.19,91.75,-12.19,1.62,21.31,-0.56,0.10,0.03,-0.06,0.00,0.00,1.52
61619,-3.12,91.75,-11.50,1.75,22.81,-0.50,0.05,0.04,-0.06,0.00,0.00,1.58
61632,-3.12,91.75,-11.25,1.88,23.19,-0.56,0.05,0.02,-0.07,0.00,0.00,1.44
61644,-3.12,91.75,-11.00,2.00,23.75,-0.50,0.01,0.05,-0.08,0.00,0.00,1.45
61660,-3.12,91.75,-10.75,2.12,24.12,-0.44,-0.01,0.03,-0.10,0.00,0.00,1.35
61671,-3.12,91.75,-10.25,2.12,24.56,-0.38,-0.02,0.02,-0.09,0.00,0.00,1.48
61685,-3.12,91.75,-10.00,2.12,24.94,-0.38,-0.03,0.01,-0.08,0.00,0.00,1.35
61697,-3.12,91.75,-9.75,2.19,25.50,-0.31,-0.06,0.01,-0.10,0.00,0.00,1.33
61710,-3.06,91.69,-9.25,2.31,25.88,-0.31,-0.08,0.03,-0.10,0.00,0.00,1.36
61721,-3.06,91.69,-9.00,2.31,26.06,-0.25,-0.09,0.03,-0.09,0.00,0.00,1.29
61735,-3.06,91.69,-8.75,2.31,26.12,-0.31,-0.11,0.03,-0.10,0.00,0.00,1.33
61747,-3.06,91.69,-8.50,2.31,26.31,-0.31,-0.12,0.03,-0.14,0.00,0.00,1.22
61761,-3.06,91.69,-7.94,2.38,26.62,-0.19,-0.15,0.04,-0.10,0.00,0.00,1.20
61772,-3.06,91.69,-7.69,2.44,26.81,-0.25,-0.17,0.04,-0.11,0.00,0.00,1.24
61786,-3.06,91.69,-7.44,2.38,26.69,-0.12,-0.17,0.04,-0.11,0.00,0.00,1.37
61811,-3.06,91.69,-6.62,2.44,27.38,-0.06,-0.23,0.04,-0.10,0.00,0.00,1.71
61822,-3.06,91.69,-6.38,2.44,27.00,-0.12,-0.22,0.05,-0.11,0.00,0.00,1.79
61833,-3.06,91.62,-6.12,2.44,27.06,-0.12,-0.24,0.07,-0.09,0.00,0.00,1.44
61848,-3.06,91.62,-5.88,2.25,27.06,-0.12,-0.28,0.03,-0.12,0.00,0.00,1.23
61858,-3.06,91.62,-5.62,2.38,26.69,0.06,-0.29,0.03,-0.10,0.00,0.00,1.15
61872,-3.12,91.62,-5.12,2.38,26.62,0.00,-0.30,0.04,-0.09,0.00,0.00,1.15
61883,-3.12,91.62,-4.88,2.31,26.50,0.06,-0.32,0.06,-0.10,0.00,0.00,1.07
61897,-3.12,91.62,-4.62,2.44,26.50,-0.06,-0.33,0.03,-0.08,0.00,0.00,0.81
61908,-3.12,91.62,-4.38,2.38,26.19,0.06,-0.34,0.05,-0.09,0.00,0.00,0.79
61921,-3.19,91.62,-3.94,2.44,25.88,0.19,-0.36,0.04,-0.10,0.00,0.00,0.77
61930,-3.19,91.62,-3.69,2.19,25.62,0.19,-0.38,0.05,-0.08,0.00,0.00,0.80
61941,-3.19,91.62,-3.44,2.19,25.38,0.12,-0.38,0.04,-0.08,0.00,0.00,0.75
61950,-3.25,91.62,-3.25,2.25,25.12,0.06,-0.39,0.05,-0.09,0.00,0.00,0.75
61960,-3.25,91.62,-3.00,2.25,25.25,0.06,-0.40,0.06,-0.08,0.00,0.00,0.80
61983,-3.31,91.62,-2.56,2.25,24.06,0.25,-0.41,0.06,-0.06,0.00,0.00,0.89
61993,-3.31,91.62,-2.38,2.31,24.06,0.19,-0.44,0.05,-0.06,0.00,0.00,0.88
62004,-3.31,91.62,-2.12,2.00,23.69,0.25,-0.43,0.05,-0.08,0.00,0.00,0.86
62016,-3.38,91.62,-1.94,2.25,23.25,0.25,-0.44,0.06,-0.07,0.00,0.00,0.90
62026,-3.38,91.62,-1.75,2.00,22.50,0.31,-0.44,0.08,-0.04,0.00,0.00,0.93
62035,-3.44,91.62,-1.56,2.00,22.19,0.31,-0.46,0.05,-0.05,0.00,0.00,0.89
62045,-3.44,91.62,-1.38,1.94,21.75,0.25,-0.48,0.07,-0.05,0.00,0.00,0.89
62061,-3.50,91.62,-1.19,2.00,21.31,0.38,-0.45,0.07,-0.07,0.00,0.00,1.00
62071,-3.50,91.62,-0.88,2.00,20.56,0.56,-0.48,0.05,-0.04,0.00,0.00,1.42
62079,-3.56,91.62,-0.69,1.81,19.81,0.44,-0.50,0.06,-0.03,0.00,0.00,1.53
62088,-3.56,91.62,-0.69,1.81,19.19,0.44,-0.50,0.08,-0.01,0.00,0.00,1.53
62097,-3.56,91.62,-0.56,1.75,18.94,0.44,-0.49,0.10,-0.03,0.00,0.00,1.50
62109,-3.62,91.56,-0.38,1.75,18.94,0.44,-0.48,0.06,-0.01,0.00,0.00,1.44
62118,-3.62,91.56,-0.25,1.56,17.81,0.56,-0.49,0.07,-0.03,0.00,0.00,1.41
62141,-3.75,91.56,0.12,1.44,16.88,0.56,-0.51,0.06,-0.01,0.00,0.00,1.45
62149,-3.81,91.56,0.25,1.38,16.00,0.69,-0.50,0.07,-0.03,0.00,0.00,1.46
62158,-3.81,91.56,0.25,1.31,15.44,0.62,-0.51,0.08,-0.03,0.00,0.00,1.49
62168,-3.81,91.56,0.38,1.38,14.94,0.75,-0.50,0.07,0.00,0.00,0.00,1.48
62178,-3.88,91.56,0.50,1.38,14.94,0.75,-0.50,0.07,0.00,0.00,0.00,1.49
62187,-3.94,91.56,0.56,1.38,14.31,0.56,-0.51,0.08,-0.02,0.00,0.00,1.46
62201,-3.94,91.56,0.69,1.06,13.25,0.69,-0.50,0.05,0.00,0.00,0.00,1.47
62209,-4.06,91.56,0.81,1.00,12.25,0.56,-0.50,0.05,0.00,0.00,0.00,1.48
62221,-4.06,91.56,0.81,0.94,11.50,0.69,-0.49,0.08,0.00,0.00,0.00,1.45
62229,-4.12,91.56,0.94,0.88,10.69,0.62,-0.51,0.07,0.03,0.00,0.00,1.47
62238,-4.12,91.56,0.94,0.88,10.69,0.62,-0.49,0.07,0.02,0.00,0.00,1.47
62249,-4.19,91.56,1.00,0.94,10.31,0.62,-0.49,0.06,0.00,0.00,0.00,1.48
62259,-4.19,91.56,1.06,0.81,8.69,0.62,-0.51,0.08,0.02,0.00,0.00,1.46
62269,-4.25,91.56,1.06,0.81,8.69,0.62,-0.49,0.08,0.03,0.00,0.00,1.46
62291,-4.44,91.56,1.12,0.62,6.31,0.81,-0.47,0.08,0.03,0.00,0.00,1.48
62300,-4.44,91.56,1.12,0.38,5.44,0.81,-0.47,0.07,0.00,0.00,0.00,1.47
62309,-4.44,91.56,1.12,0.25,4.75,0.81,-0.45,0.07,0.01,0.00,0.00,1.45
62319,-4.50,91.56,1.12,0.12,4.06,0.81,-0.46,0.06,0.01,0.00,0.00,1.46
62327,-4.56,91.56,1.12,0.12,4.06,0.81,-0.46,0.06,0.01,0.00,0.00,1.47
62335,-4.56,91.56,1.12,0.06,3.50,0.88,-0.44,0.08,0.01,0.00,0.00,1.45
62344,-4.62,91.56,1.12,0.06,2.62,1.00,-0.44,0.08,0.02,0.00,0.00,1.46
